date,series_name,value
2025-01-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",401.293173715991
2025-01-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",406.441447166513
2025-01-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",408.029020477246
2025-01-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",407.325952296779
2025-01-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",408.958884844962
2025-01-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",409.14032179476
2025-01-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",414.356634101456
2025-01-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",414.220556389107
2025-01-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",410.206263874824
2025-01-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",411.272205954888
2025-01-22,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",413.812323252061
2025-01-23,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",410.773254342943
2025-01-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",418.121450809767
2025-01-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",410.546458155695
2025-01-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",403.266300545046
2025-01-29,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",402.835387789275
2025-01-30,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",407.099156109531
2025-01-31,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",405.942495554568
2025-02-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",402.177678846257
2025-02-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",407.915622383622
2025-02-05,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",409.367117982007
2025-02-06,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",415.717411224942
2025-02-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",421.296597431234
2025-02-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",421.273917812509
2025-02-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",419.346150220904
2025-02-12,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",420.820325438014
2025-02-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",424.653181002499
2025-02-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",445.214837854787
2025-02-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",421.432675143582
2025-02-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",421.61411209338
2025-02-19,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",427.873686861416
2025-02-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",431.570464713552
2025-02-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",430.640600345837
2025-02-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",430.459163396039
2025-02-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",429.234463984902
2025-02-26,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",431.094192720332
2025-02-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",427.079900206049
2025-02-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",424.721219858673
2025-03-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",424.585142146325
2025-03-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",426.150035838334
2025-03-05,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",432.772484505965
2025-03-06,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",437.898078337762
2025-03-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",438.351670712257
2025-03-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",433.044639930662
2025-03-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",436.718738164074
2025-03-12,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",442.978312932109
2025-03-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",440.098001354064
2025-03-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",442.660798269962
2025-03-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",442.161846658018
2025-03-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",446.062741078677
2025-03-19,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",449.691480074639
2025-03-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",449.578081981016
2025-03-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",445.83594489143
2025-03-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",452.594471271409
2025-03-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",452.775908221208
2025-03-26,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",448.330702951154
2025-03-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",443.930856918549
2025-03-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",444.293730818145
2025-03-31,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",438.759903849303
2025-04-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",437.807359862863
2025-04-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",437.535204438166
2025-04-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",426.240754313233
2025-04-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",400.544746298074
2025-04-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",400.295270492101
2025-04-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",397.346920057882
2025-04-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",387.322528581536
2025-04-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",407.23523382188
2025-04-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",416.397799786685
2025-04-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",417.871975003794
2025-04-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",412.496905366025
2025-04-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",411.99795375408
2025-04-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",412.95049774052
2025-04-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",412.95049774052
2025-04-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",412.95049774052
2025-04-22,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",421.546073237206
2025-04-23,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",427.125259443498
2025-04-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",426.853104018801
2025-04-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",424.743899477398
2025-04-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",424.811938333572
2025-04-29,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",430.345765302415
2025-04-30,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",417.486421485473
2025-05-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",417.078188348427
2025-05-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",425.288210326792
2025-05-05,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",425.288210326792
2025-05-06,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",430.912755770534
2025-05-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",430.277726446241
2025-05-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",426.966502112425
2025-05-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",430.255046827516
2025-05-12,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",434.995087140992
2025-05-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",432.454969843818
2025-05-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",437.693961769239
2025-05-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",432.613727174891
2025-05-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",432.454969843818
2025-05-19,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",432.953921455763
2025-05-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",432.27353289402
2025-05-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",432.386930987644
2025-05-22,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",430.595241108387
2025-05-23,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",435.221883328239
2025-05-26,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",435.221883328239
2025-05-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",437.852719100312
2025-05-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",439.168136986349
2025-05-29,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",437.331087869643
2025-05-30,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",436.491941976826
2025-06-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",437.943437575211
2025-06-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",437.399126725817
2025-06-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",438.782583468028
2025-06-05,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",446.062741078677
2025-06-06,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",444.293730818145
2025-06-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",446.74312964042
2025-06-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",446.969925827668
2025-06-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",441.345380383926
2025-06-12,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",443.567983018953
2025-06-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",438.07951528756
2025-06-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",441.708254283522
2025-06-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",445.450391373108
2025-06-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",446.380255740824
2025-06-19,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",440.528914109834
2025-06-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",451.097616435575
2025-06-23,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",455.179947806033
2025-06-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",450.439907492557
2025-06-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",444.974119379888
2025-06-26,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",458.808686801995
2025-06-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",455.905695605225
2025-06-30,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",455.40674399328
2025-07-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",456.35928797972
2025-07-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",455.633540180528
2025-07-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",459.035482989243
2025-07-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",452.254276990538
2025-07-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",448.738936088199
2025-07-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",450.190431686584
2025-07-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",437.036252826221
2025-07-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",442.343283607816
2025-07-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",437.149650919844
2025-07-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",433.407513830258
2025-07-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",433.815746967304
2025-07-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",433.770387729855
2025-07-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",434.813650191194
2025-07-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",438.487748424606
2025-07-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",443.318507212981
2025-07-22,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",445.359672898209
2025-07-23,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",447.332799727264
2025-07-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",447.287440489814
2025-07-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",443.976216155999
2025-07-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",443.749419968751
2025-07-29,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",441.504137714999
2025-07-30,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",439.961923641715
2025-07-31,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",435.720834940184
2025-08-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",432.523008699992
2025-08-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",436.469262358102
2025-08-05,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",434.382737435423
2025-08-06,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",435.65279608401
2025-08-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",437.104291682395
2025-08-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",436.673378926624
2025-08-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",437.421806344542
2025-08-12,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",438.238272618633
2025-08-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",442.093807801843
2025-08-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",438.419709568431
2025-08-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",436.401223501927
2025-08-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",436.6506993079
2025-08-19,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",436.423903120652
2025-08-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",434.382737435423
2025-08-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",435.947631127432
2025-08-22,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",437.399126725817
2025-08-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",437.399126725817
2025-08-26,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",440.324797541312
2025-08-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",439.168136986349
2025-08-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",440.143360591514
2025-08-29,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",444.747323192641
2025-09-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",444.724643573916
2025-09-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",443.318507212981
2025-09-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",447.831751339209
2025-09-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",445.110197092237
2025-09-05,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",448.194625238805
2025-09-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",444.996798998613
2025-09-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",445.541109848008
2025-09-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",446.652411165521
2025-09-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",450.235790924034
2025-09-12,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",453.796491063822
2025-09-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",452.957345171006
2025-09-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",456.835559972941
2025-09-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",448.784295325649
2025-09-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",448.829654563098
2025-09-19,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",449.237887700144
2025-09-22,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",450.031674355511
2025-09-23,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",449.056450750346
2025-09-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",447.332799727264
2025-09-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",467.744456579552
2025-09-26,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",459.284958795215
2025-09-29,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",464.16107682104
2025-09-30,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",467.200145730158
2025-10-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",465.521853944525
2025-10-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",474.230827534835
2025-10-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",477.972964624421
2025-10-06,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",481.238829720788
2025-10-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",482.758364175347
2025-10-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",487.067491733052
2025-10-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",492.896153745317
2025-10-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",486.931414020704
2025-10-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",481.601703620384
2025-10-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",480.807916965017
2025-10-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",485.434559184869
2025-10-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",476.045197032816
2025-10-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",477.519372249926
2025-10-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",479.946091453476
2025-10-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",481.352227814411
2025-10-22,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",480.807916965017
2025-10-23,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",489.743686742574
2025-10-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",490.19727911707
2025-10-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",498.361941857985
2025-10-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",495.186795236518
2025-10-29,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",502.013360472672
2025-10-30,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",496.638290834903
2025-10-31,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",494.48372705605
2025-11-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",493.168309170014
2025-11-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",480.830596583742
2025-11-05,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",480.943994677366
2025-11-06,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",486.387103171309
2025-11-07,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",486.251025458961
2025-11-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",489.879764454923
2025-11-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",488.836501993584
2025-11-12,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",491.376619290758
2025-11-13,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",496.320776172756
2025-11-14,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",492.193085564849
2025-11-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",489.834405217473
2025-11-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",483.030519600044
2025-11-19,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",489.154016655731
2025-11-20,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",489.380812842978
2025-11-21,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",484.686131766952
2025-11-24,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",489.652968267675
2025-11-25,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",493.327066501087
2025-11-26,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",497.953708720939
2025-11-27,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",495.95790227316
2025-11-28,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",499.133048894627
2025-12-01,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",512.514023942238
2025-12-02,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",511.878994617945
2025-12-03,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",518.773598710274
2025-12-04,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",520.361172021007
2025-12-05,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",528.208320099776
2025-12-08,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",530.476281972252
2025-12-09,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",524.511542247639
2025-12-10,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",528.208320099776
2025-12-11,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",532.517447657481
2025-12-12,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",535.964749703645
2025-12-15,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",534.08234134949
2025-12-16,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",527.80008696273
2025-12-17,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",531.610262908491
2025-12-18,"Cotizaciones internacionales - Cobre (Londres, cUS$ por libras)",531.678301764665
2022-01-03,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1820.1
2022-01-04,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1811.4
2022-01-05,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1826.25
2022-01-06,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1789.35
2022-01-07,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1792.6
2022-01-10,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1794.2
2022-01-11,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1806.8
2022-01-12,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1821.4
2022-01-13,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1820.35
2022-01-14,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1822.95
2022-01-17,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1817.85
2022-01-18,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1817.25
2022-01-19,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1826.95
2022-01-20,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1845.35
2022-01-21,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1837.6
2022-01-24,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1831.6
2022-01-25,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1847.3
2022-01-26,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1835.95
2022-01-27,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1806.75
2022-01-28,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1788.15
2022-01-31,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1795.25
2022-02-01,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1799.85
2022-02-02,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1803.65
2022-02-03,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1792.7
2022-02-04,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1804.7
2022-02-07,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1813.55
2022-02-08,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1822.6
2022-02-09,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1827.8
2022-02-10,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1832.3
2022-02-11,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1831.15
2022-02-14,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1866.15
2022-02-15,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1848.55
2022-02-16,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1862.6
2022-02-17,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1893.45
2022-02-18,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1893.6
2022-02-21,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1894.45
2022-02-22,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1900.1
2022-02-23,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1904.7
2022-02-24,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1936.3
2022-02-25,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1884.8
2022-02-28,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1909.85
2022-03-01,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1922.0
2022-03-02,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1928.5
2022-03-03,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1929.6
2022-03-04,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1945.3
2022-03-07,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1980.95
2022-03-08,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",2039.05
2022-03-09,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1988.9
2022-03-10,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1996.6
2022-03-11,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1978.7
2022-03-14,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1954.05
2022-03-15,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1913.65
2022-03-16,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1913.2
2022-03-17,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1949.65
2022-03-18,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1935.8
2022-03-21,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1935.05
2022-03-22,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1915.25
2022-03-23,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1931.75
2022-03-24,"Cotizaciones internacionales - Oro (Londres, US$ por onzas troy)",1965.2
