contractSymbol,option_type,expiration_date,strike,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,trade_date,mid_price,T,S_T,DF_T
AMZN260515C00170000,call,2026-05-15,170.0,63.55,64.25,1.0,90,0.5012256909179689,True,2025-12-22,63.9,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00175000,call,2026-05-15,175.0,59.05,59.8,5.0,128,0.48340360351562506,True,2025-12-22,59.425,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00180000,call,2026-05-15,180.0,54.95,55.5,31.0,132,0.46851117431640626,True,2025-12-22,55.225,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00185000,call,2026-05-15,185.0,50.6,51.3,1.0,165,0.4545037460327148,True,2025-12-22,50.95,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00190000,call,2026-05-15,190.0,46.65,47.2,4.0,212,0.4410761459350586,True,2025-12-22,46.925,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00195000,call,2026-05-15,195.0,42.6,43.2,1.0,153,0.42792320129394534,True,2025-12-22,42.900000000000006,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00200000,call,2026-05-15,200.0,38.8,39.4,9.0,698,0.41699801757812494,True,2025-12-22,39.099999999999994,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00205000,call,2026-05-15,205.0,35.35,35.8,1.0,472,0.40772076660156253,True,2025-12-22,35.575,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00210000,call,2026-05-15,210.0,31.9,32.25,41.0,3310,0.39679558288574224,True,2025-12-22,32.075,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00215000,call,2026-05-15,215.0,28.65,29.1,53.0,473,0.39075316284179684,True,2025-12-22,28.875,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00220000,call,2026-05-15,220.0,25.65,26.0,24.0,1144,0.3826355682373046,True,2025-12-22,25.825,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00225000,call,2026-05-15,225.0,22.85,23.1,86.0,2296,0.3751588363647461,True,2025-12-22,22.975,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00230000,call,2026-05-15,230.0,20.2,20.4,80.0,2208,0.36817038085937503,False,2025-12-22,20.299999999999997,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00235000,call,2026-05-15,235.0,17.8,18.05,127.0,2903,0.36414210083007814,False,2025-12-22,17.925,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00240000,call,2026-05-15,240.0,15.65,15.85,39.0,2684,0.35962554443359374,False,2025-12-22,15.75,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00245000,call,2026-05-15,245.0,13.65,13.85,63.0,2586,0.35547519531249994,False,2025-12-22,13.75,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00250000,call,2026-05-15,250.0,11.9,12.1,923.0,11787,0.3526676062011719,False,2025-12-22,12.0,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00255000,call,2026-05-15,255.0,10.3,10.5,514.0,1111,0.34961587890624996,False,2025-12-22,10.4,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00260000,call,2026-05-15,260.0,9.0,9.1,736.0,16994,0.3473270834350586,False,2025-12-22,9.05,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00265000,call,2026-05-15,265.0,7.7,7.85,478.0,882,0.34512983978271483,False,2025-12-22,7.775,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00270000,call,2026-05-15,270.0,6.65,6.75,470.0,1834,0.343207251586914,False,2025-12-22,6.7,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00275000,call,2026-05-15,275.0,5.7,5.8,24.0,1061,0.34180345703125,False,2025-12-22,5.75,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00280000,call,2026-05-15,280.0,4.9,5.0,113.0,3859,0.3413151806640625,False,2025-12-22,4.95,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00285000,call,2026-05-15,285.0,4.2,4.3,12.0,2328,0.34088793884277346,False,2025-12-22,4.25,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00290000,call,2026-05-15,290.0,3.6,3.7,64.0,1364,0.340826904296875,False,2025-12-22,3.6500000000000004,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00295000,call,2026-05-15,295.0,3.05,3.15,15.0,323,0.33991138610839844,False,2025-12-22,3.0999999999999996,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00300000,call,2026-05-15,300.0,2.68,2.71,47.0,1845,0.34027759338378905,False,2025-12-22,2.6950000000000003,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00305000,call,2026-05-15,305.0,2.28,2.33,6.0,390,0.34076586975097656,False,2025-12-22,2.3049999999999997,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00310000,call,2026-05-15,310.0,1.96,2.01,3.0,335,0.3415593188476562,False,2025-12-22,1.9849999999999999,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00315000,call,2026-05-15,315.0,1.69,1.74,7.0,705,0.3427189752197265,False,2025-12-22,1.7149999999999999,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00320000,call,2026-05-15,320.0,1.46,1.5,10.0,1133,0.3435124243164062,False,2025-12-22,1.48,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00325000,call,2026-05-15,325.0,1.25,1.3,33.0,674,0.3448551843261719,False,2025-12-22,1.275,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00330000,call,2026-05-15,330.0,1.09,1.13,1.0,515,0.3461979443359374,False,2025-12-22,1.1099999999999999,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00340000,call,2026-05-15,340.0,0.81,0.86,6.0,327,0.3493717407226562,False,2025-12-22,0.835,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00350000,call,2026-05-15,350.0,0.61,0.65,8.0,1405,0.35205726074218746,False,2025-12-22,0.63,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00360000,call,2026-05-15,360.0,0.46,0.5,3.0,205,0.35547519531249994,False,2025-12-22,0.48,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515C00370000,call,2026-05-15,370.0,0.35,0.39,61.0,787,0.3591372680664062,False,2025-12-22,0.37,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00105000,put,2026-05-15,105.0,0.17,0.22,11.0,1011,0.5380905566406251,False,2025-12-22,0.195,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00110000,put,2026-05-15,110.0,0.33,0.4,4.0,56,0.5551802294921876,False,2025-12-22,0.365,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00115000,put,2026-05-15,115.0,0.25,0.32,4.0,91,0.50586431640625,False,2025-12-22,0.28500000000000003,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00120000,put,2026-05-15,120.0,0.35,0.39,15.0,90,0.500005,False,2025-12-22,0.37,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00125000,put,2026-05-15,125.0,0.44,0.48,4.0,66,0.4870656762695313,False,2025-12-22,0.45999999999999996,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00130000,put,2026-05-15,130.0,0.53,0.58,20.0,247,0.4733939379882813,False,2025-12-22,0.5549999999999999,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00135000,put,2026-05-15,135.0,0.65,0.72,6.0,759,0.46289599609375004,False,2025-12-22,0.685,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00140000,put,2026-05-15,140.0,0.79,0.85,5.0,242,0.44873598144531246,False,2025-12-22,0.8200000000000001,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00145000,put,2026-05-15,145.0,0.94,0.99,10.0,568,0.4338435522460938,False,2025-12-22,0.965,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00150000,put,2026-05-15,150.0,1.14,1.19,1.0,772,0.42212491943359376,False,2025-12-22,1.165,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00155000,put,2026-05-15,155.0,1.37,1.44,1.0,1204,0.41174904663085937,False,2025-12-22,1.405,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00160000,put,2026-05-15,160.0,1.66,1.72,2.0,2168,0.4005797247314453,False,2025-12-22,1.69,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00165000,put,2026-05-15,165.0,2.0,2.09,5.0,457,0.39172971557617187,False,2025-12-22,2.045,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00170000,put,2026-05-15,170.0,2.42,2.47,17.0,2195,0.38049935913085936,False,2025-12-22,2.4450000000000003,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00175000,put,2026-05-15,175.0,2.91,3.05,13.0,1290,0.37476211181640623,False,2025-12-22,2.98,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00180000,put,2026-05-15,180.0,3.5,3.6,27.0,4075,0.3645693426513672,False,2025-12-22,3.55,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00185000,put,2026-05-15,185.0,4.2,4.35,13.0,2048,0.3579165771484375,False,2025-12-22,4.275,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00190000,put,2026-05-15,190.0,5.05,5.2,71.0,1722,0.3507755352783203,False,2025-12-22,5.125,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00195000,put,2026-05-15,195.0,6.05,6.2,41.0,6257,0.34418380432128903,False,2025-12-22,6.125,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00200000,put,2026-05-15,200.0,7.2,7.35,42.0,4125,0.3377446597290039,False,2025-12-22,7.275,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00205000,put,2026-05-15,205.0,8.5,8.65,44.0,2284,0.33112241149902344,False,2025-12-22,8.575,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00210000,put,2026-05-15,210.0,10.0,10.2,77.0,3908,0.32605654418945307,False,2025-12-22,10.1,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00215000,put,2026-05-15,215.0,11.7,11.9,42.0,1598,0.3202582623291015,False,2025-12-22,11.8,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00220000,put,2026-05-15,220.0,13.65,13.85,220.0,2436,0.3154365332031249,False,2025-12-22,13.75,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00225000,put,2026-05-15,225.0,15.8,16.0,69.0,2877,0.3104011831665039,False,2025-12-22,15.9,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00230000,put,2026-05-15,230.0,18.15,18.35,59.0,1933,0.30512169494628905,True,2025-12-22,18.25,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00235000,put,2026-05-15,235.0,20.7,20.95,23.0,2056,0.30039151763916017,True,2025-12-22,20.825,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00240000,put,2026-05-15,240.0,23.4,23.75,11.0,809,0.29526461578369134,True,2025-12-22,23.575,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00245000,put,2026-05-15,245.0,26.55,26.8,7.0,632,0.2907175421142577,True,2025-12-22,26.675,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00250000,put,2026-05-15,250.0,28.9,30.05,50.0,2654,0.2858347784423828,True,2025-12-22,29.475,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00255000,put,2026-05-15,255.0,33.15,33.5,1.0,230,0.28076891113281244,True,2025-12-22,33.325,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00260000,put,2026-05-15,260.0,36.8,37.15,10.0,270,0.2756420092773437,True,2025-12-22,36.974999999999994,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00265000,put,2026-05-15,265.0,40.6,41.15,4.0,116,0.2742076974487304,True,2025-12-22,40.875,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00270000,put,2026-05-15,270.0,44.55,45.0,8.0,141,0.2649304464721679,True,2025-12-22,44.775,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00275000,put,2026-05-15,275.0,48.7,49.3,5.0,166,0.26306889282226564,True,2025-12-22,49.0,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00280000,put,2026-05-15,280.0,53.0,53.65,1.0,89,0.25879647460937505,True,2025-12-22,53.325,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00285000,put,2026-05-15,285.0,57.4,57.9,5.0,105,0.24500266723632813,True,2025-12-22,57.65,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00290000,put,2026-05-15,290.0,61.9,62.45,11.0,54,0.23670196899414062,True,2025-12-22,62.175,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00295000,put,2026-05-15,295.0,66.55,67.35,1.0,24,0.2436599072265625,True,2025-12-22,66.94999999999999,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00300000,put,2026-05-15,300.0,70.05,72.4,1.0,24,0.25916268188476566,True,2025-12-22,71.225,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00305000,put,2026-05-15,305.0,74.75,78.2,5.0,0,0.31287308227539057,True,2025-12-22,76.475,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00310000,put,2026-05-15,310.0,79.85,83.15,2.0,0,0.32343205871582026,True,2025-12-22,81.5,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00315000,put,2026-05-15,315.0,84.95,87.5,1.0,0,0.30103238037109376,True,2025-12-22,86.225,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00320000,put,2026-05-15,320.0,84.3,87.35,10.0,0,1.0000000000000003e-05,True,2025-12-22,85.82499999999999,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00325000,put,2026-05-15,325.0,94.95,97.55,12.0,0,0.3267889587402344,True,2025-12-22,96.25,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00330000,put,2026-05-15,330.0,100.05,102.55,1.0,1,0.33765310791015624,True,2025-12-22,101.3,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00340000,put,2026-05-15,340.0,110.05,112.55,,0,0.3587710607910156,True,2025-12-22,111.3,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00350000,put,2026-05-15,350.0,113.65,117.0,2.0,0,1.0000000000000003e-05,True,2025-12-22,115.325,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00360000,put,2026-05-15,360.0,130.05,132.55,1.0,1,0.398443515625,True,2025-12-22,131.3,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260515P00370000,put,2026-05-15,370.0,140.05,142.55,1.0,0,0.4172421557617187,True,2025-12-22,141.3,0.39452054794520547,231.51044873957824,0.9997403688082396
AMZN260618C00075000,call,2026-06-18,75.0,154.45,157.05,1.0,2194,1.0234423828125,True,2025-12-22,155.75,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00080000,call,2026-06-18,80.0,149.05,152.35,1.0,135,0.9641116870117188,True,2025-12-22,150.7,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00085000,call,2026-06-18,85.0,144.65,147.3,4.0,103,0.9372564868164062,True,2025-12-22,145.97500000000002,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00090000,call,2026-06-18,90.0,139.75,142.45,1.0,38,0.898316446533203,True,2025-12-22,141.1,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00095000,call,2026-06-18,95.0,134.9,137.6,31.0,183,0.8629164099121094,True,2025-12-22,136.25,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00100000,call,2026-06-18,100.0,130.05,132.65,3.0,2310,0.8254411987304686,True,2025-12-22,131.35000000000002,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00105000,call,2026-06-18,105.0,124.55,128.05,2.0,217,0.7796652893066407,True,2025-12-22,126.30000000000001,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00110000,call,2026-06-18,110.0,120.35,123.05,1.0,279,0.7637963073730469,True,2025-12-22,121.69999999999999,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00115000,call,2026-06-18,115.0,115.55,118.25,1.0,325,0.7354762780761719,True,2025-12-22,116.9,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00120000,call,2026-06-18,120.0,110.85,113.35,1.0,4517,0.7076445251464845,True,2025-12-22,112.1,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00125000,call,2026-06-18,125.0,106.0,108.65,1.0,3928,0.6813996704101564,True,2025-12-22,107.325,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00130000,call,2026-06-18,130.0,101.15,103.85,1.0,213,0.6532017102050782,True,2025-12-22,102.5,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00135000,call,2026-06-18,135.0,96.4,98.95,1.0,138,0.6254920263671876,True,2025-12-22,97.67500000000001,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00140000,call,2026-06-18,140.0,91.75,94.15,1.0,3621,0.6021768298339845,True,2025-12-22,92.95,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00145000,call,2026-06-18,145.0,87.0,89.7,1.0,601,0.5835612933349608,True,2025-12-22,88.35,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00150000,call,2026-06-18,150.0,82.4,84.85,104.0,2645,0.5598798895263672,True,2025-12-22,83.625,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00155000,call,2026-06-18,155.0,77.8,79.95,21.0,2798,0.5352829675292969,True,2025-12-22,78.875,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00160000,call,2026-06-18,160.0,73.6,75.0,14.0,2593,0.5161791546630858,True,2025-12-22,74.3,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00165000,call,2026-06-18,165.0,69.45,70.05,51.0,2112,0.5058032818603515,True,2025-12-22,69.75,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00170000,call,2026-06-18,170.0,65.05,65.65,2.0,2728,0.4896596444702149,True,2025-12-22,65.35,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00175000,call,2026-06-18,175.0,60.75,61.3,1.0,4125,0.4736991107177735,True,2025-12-22,61.025,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00180000,call,2026-06-18,180.0,56.4,57.0,13.0,2886,0.4577996115112305,True,2025-12-22,56.7,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00185000,call,2026-06-18,185.0,52.45,53.0,34.0,7166,0.44739322143554683,True,2025-12-22,52.725,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00190000,call,2026-06-18,190.0,48.4,48.85,30.0,2084,0.43201251586914063,True,2025-12-22,48.625,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00195000,call,2026-06-18,195.0,44.5,45.05,15.0,2803,0.42221647125244144,True,2025-12-22,44.775,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00200000,call,2026-06-18,200.0,40.8,41.35,45.0,7484,0.4123288748168945,True,2025-12-22,41.075,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00205000,call,2026-06-18,205.0,37.45,37.85,64.0,2446,0.404028176574707,True,2025-12-22,37.650000000000006,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00210000,call,2026-06-18,210.0,34.1,34.5,20.0,3103,0.3961547201538086,True,2025-12-22,34.3,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00215000,call,2026-06-18,215.0,30.9,31.3,22.0,4262,0.38849488464355464,True,2025-12-22,31.1,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00220000,call,2026-06-18,220.0,27.95,28.3,83.0,9181,0.3818116018676757,True,2025-12-22,28.125,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00225000,call,2026-06-18,225.0,25.15,25.45,161.0,8341,0.37509780181884766,True,2025-12-22,25.299999999999997,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00230000,call,2026-06-18,230.0,22.6,22.75,784.0,10454,0.36832296722412117,False,2025-12-22,22.675,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00235000,call,2026-06-18,235.0,20.15,20.35,148.0,5392,0.36377589355468753,False,2025-12-22,20.25,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00240000,call,2026-06-18,240.0,17.9,18.1,1050.0,5392,0.35904571624755854,False,2025-12-22,18.0,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00245000,call,2026-06-18,245.0,15.9,16.05,1029.0,4166,0.3549564016723632,False,2025-12-22,15.975000000000001,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00250000,call,2026-06-18,250.0,14.05,14.2,439.0,16805,0.3515079498291015,False,2025-12-22,14.125,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00255000,call,2026-06-18,255.0,12.35,12.55,590.0,5747,0.34888346435546874,False,2025-12-22,12.45,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00260000,call,2026-06-18,260.0,10.8,11.0,841.0,6497,0.34549604705810544,False,2025-12-22,10.9,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00265000,call,2026-06-18,265.0,9.55,9.7,422.0,6790,0.3440312179565429,False,2025-12-22,9.625,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00270000,call,2026-06-18,270.0,8.35,8.5,530.0,8109,0.3421086297607422,False,2025-12-22,8.425,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00275000,call,2026-06-18,275.0,7.3,7.45,223.0,5263,0.34076586975097656,False,2025-12-22,7.375,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00280000,call,2026-06-18,280.0,6.35,6.5,343.0,6461,0.33924000610351557,False,2025-12-22,6.425,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00285000,call,2026-06-18,285.0,5.55,5.65,14.0,3737,0.33765310791015624,False,2025-12-22,5.6,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00290000,call,2026-06-18,290.0,4.85,4.95,55.0,4248,0.33740896972656254,False,2025-12-22,4.9,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00295000,call,2026-06-18,295.0,4.2,4.35,50.0,2611,0.33765310791015624,False,2025-12-22,4.275,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00300000,call,2026-06-18,300.0,3.7,3.8,183.0,22888,0.337470004272461,False,2025-12-22,3.75,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00305000,call,2026-06-18,305.0,3.2,3.35,76.0,8488,0.3382634533691406,False,2025-12-22,3.2750000000000004,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00310000,call,2026-06-18,310.0,2.83,2.9,20.0,4202,0.337470004272461,False,2025-12-22,2.865,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00315000,call,2026-06-18,315.0,2.48,2.55,3.0,7448,0.3382634533691406,False,2025-12-22,2.5149999999999997,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00320000,call,2026-06-18,320.0,2.18,2.24,17.0,2861,0.3389348333740234,False,2025-12-22,2.21,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00325000,call,2026-06-18,325.0,1.91,1.98,12.0,1656,0.34015552429199214,False,2025-12-22,1.9449999999999998,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00330000,call,2026-06-18,330.0,1.64,1.75,15.0,982,0.3413151806640625,False,2025-12-22,1.6949999999999998,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00335000,call,2026-06-18,335.0,1.49,1.54,5.0,1677,0.3421696643066406,False,2025-12-22,1.5150000000000001,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00340000,call,2026-06-18,340.0,1.31,1.37,54.0,653,0.3437565625,False,2025-12-22,1.34,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00345000,call,2026-06-18,345.0,1.16,1.28,52.0,1001,0.3485172570800781,False,2025-12-22,1.22,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00350000,call,2026-06-18,350.0,1.03,1.1,37.0,8958,0.34766277343749996,False,2025-12-22,1.065,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00360000,call,2026-06-18,360.0,0.82,0.89,7.0,4624,0.35169105346679685,False,2025-12-22,0.855,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618C00370000,call,2026-06-18,370.0,0.65,0.69,44.0,899,0.3529117443847656,False,2025-12-22,0.6699999999999999,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618P00075000,put,2026-06-18,75.0,0.05,0.25,100.0,1586,0.6562534375000001,False,2025-12-22,0.15,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618P00080000,put,2026-06-18,80.0,0.1,0.31,2.0,933,0.6455113574218749,False,2025-12-22,0.20500000000000002,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618P00085000,put,2026-06-18,85.0,0.1,0.14,1.0,300,0.5712933496093751,False,2025-12-22,0.12000000000000001,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618P00090000,put,2026-06-18,90.0,0.13,0.17,1.0,341,0.5546919531250001,False,2025-12-22,0.15000000000000002,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618P00095000,put,2026-06-18,95.0,0.17,0.21,12.0,291,0.5400436621093752,False,2025-12-22,0.19,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618P00100000,put,2026-06-18,100.0,0.22,0.26,46.0,4356,0.5268602001953125,False,2025-12-22,0.24,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618P00105000,put,2026-06-18,105.0,0.28,0.32,22.0,1937,0.5136767382812499,False,2025-12-22,0.30000000000000004,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618P00110000,put,2026-06-18,110.0,0.34,0.39,1.0,3644,0.5043994873046875,False,2025-12-22,0.365,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618P00115000,put,2026-06-18,115.0,0.43,0.47,1.0,911,0.4907277490234375,False,2025-12-22,0.44999999999999996,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618P00120000,put,2026-06-18,120.0,0.52,0.56,401.0,2624,0.476567734375,False,2025-12-22,0.54,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618P00125000,put,2026-06-18,125.0,0.63,0.67,21.0,4722,0.46362841064453125,False,2025-12-22,0.65,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618P00130000,put,2026-06-18,130.0,0.76,0.8,5.0,3949,0.45117736328125,False,2025-12-22,0.78,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618P00135000,put,2026-06-18,135.0,0.91,0.95,452.0,3875,0.4387263159179688,False,2025-12-22,0.9299999999999999,0.4876712328767123,231.2853622866463,0.9963657059303213
AMZN260618P00140000,put,2026-06-18,140.0,1.09,1.13,6.0,3234,0.4271297521972657,False,2025-12-22,1.1099999999999999,0.4876712328767123,231.2853622866463,0.9963657059303213
